# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
65536 40 2001051826640 3641182 2959692 29817015 11460798 3739304 2492609 3758565 2998 651150 363704 11852 883258 506434 806185 1337398 464 69684
65536 44 2288497115145 3889543 3170353 33196151 13360458 4109997 2726439 3997881 2218 676542 417929 16746 856541 521948 843373 1520094 418 91446
65536 48 2580609722357 4548704 3606461 36248360 14630161 4629883 3121308 4349095 2621 650624 439457 14644 873869 588918 924292 1714986 455 109809
65536 52 2932869696678 4950133 4009026 39566537 16618061 5481070 3787384 4672628 2811 755946 446790 19047 906943 562055 1013649 1918833 448 102673
65536 56 3292604967261 4992157 4048677 42752488 18072975 5912645 4076684 5109208 5398 780368 476274 17741 855991 610062 970411 2119398 444 89781
65536 60 3692388002737 5507575 4418942 45809271 20460106 6662026 4784827 5351241 3955 825412 502097 21804 994596 671433 1074465 2218652 457 81892
65536 64 4115962204705 6060452 4826189 48724206 22557345 7322096 5342486 5282728 4577 859435 573787 24088 1194394 820063 1058233 2648359 585 88252
131072 1 44416939875 158291 143536 349208 79411 7338 5260 26344 134 6425 1035 385 191 174 11985 11817 0 60
131072 4 177857189817 845437 785814 1379268 665949 239154 211090 115172 60 22341 2386 239 4526 3096 177454 361963 9 4201
131072 8 355413171334 1137283 1030008 2972870 1460506 707377 514064 341381 157 57659 7400 468 10798 6442 298589 415525 26 4954
131072 12 533151728952 1513231 1360169 4488818 2088392 1057911 823182 675880 1566 111622 6116 874 14975 7737 407580 677334 43 12050
131072 16 710623540355 1679960 1491240 6035017 2674825 1170911 969125 895767 301 216755 62057 3615 72674 33959 463666 713818 51 13867
131072 20 887784854631 1791442 1595228 7833835 3278877 1323042 1075542 1067532 394 250278 84037 2240 300660 114476 465120 859305 75 12325
131072 24 1065070637487 2145849 1921317 9363544 3806206 1414501 1154077 1254968 1061 287322 104488 4405 345633 225328 478508 923944 86 14666
131072 28 1243366989147 2693494 2253861 11070403 4777845 1554724 1251523 1415779 994 297668 108173 2626 335087 257108 470664 1139874 117 57229
131072 32 1432798007598 3089999 2545614 13045923 5739614 1766077 1417508 1648684 961 326083 137034 5858 353736 248129 501335 1242675 149 77212
131072 36 1711367350896 3310090 2768209 14754869 6512090 1956583 1570483 1797632 1054 354926 173665 6769 373138 275172 530678 1309034 137 73779
131072 40 1999989050661 3351021 2909458 16964488 7438704 2069561 1636724 1997633 1040 399153 175371 8828 385458 299852 541170 1424905 160 74132
131072 44 2286571731043 3447913 2988380 18697301 8193268 2457046 1905837 2250166 3795 422329 198468 9472 421810 342698 514022 1524038 187 58972
