# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
262144 56 5983217350356 2926054957 1935952953 2008790530 846467442 3815978070 550185229 3798444006 403672 352725387 3191275195 1560336 209147831 226931448 276019693 1771331265 235932 29572001
262144 60 6703408778628 3227572578 2127384901 2149523920 901424898 4071676825 577339380 4072504835 443872 381167478 3412975243 1770541 227170921 248184357 292459846 1983136277 231262 27730738
262144 64 7454656947810 3544693113 2321865949 2269314130 957735358 4349054892 613671484 4359856163 552087 410357668 3646940161 2365675 242642688 255403220 311001589 2199784496 192515 25671710
524288 1 48587376671 14408659 8563468 16258275 273721 62262239 4311101 64653227 49049 5336398 57647919 6894 3159432 3900082 25295 47249 12 841868
524288 4 227062190214 87930502 60626992 95071279 43116058 291841555 44193214 273860509 19795 21318011 240248148 44138 11099596 10333268 15587267 19506910 3824 4119246
524288 8 487209455931 192168069 130180034 222292641 105724425 552243000 72041143 535687170 40434 43978569 473261430 137426 23758901 25515252 29928721 55530988 12054 8568879
524288 12 770224980948 312995429 209347081 371263902 160650176 798807089 83748908 799185706 62726 66596281 707906906 216151 34794594 41019646 43610021 110454636 28385 13001998
524288 16 1073137430746 455933431 306136911 524898205 234443190 1082773301 128038886 1067773614 89372 89037627 943799778 297108 45674284 54353738 62233563 181396758 60683 18072252
524288 20 1393317837061 619609120 416239184 681541844 298834926 1366630332 180135518 1331896566 111331 112492277 1169478278 366741 58577164 76853954 82118031 270361960 106624 23377246
524288 24 1734482926773 797821473 534826219 833899047 361646071 1655459091 232476126 1601429880 139181 135816097 1398922746 528873 72019614 95345870 101912089 374834271 158587 28777114
524288 28 2087302340660 993939997 666596450 986259236 430635560 1945431514 282891686 1876682868 166600 157937758 1632109066 650850 86402469 112870792 122496632 495812699 242891 34142697
524288 32 2482286193489 1210986464 817112740 1154558944 507420414 2252347226 363438915 2136894862 208377 177746984 1848302073 795160 102561543 145669405 148335430 633984137 320848 39939694
524288 36 3004663241627 1468005496 993035845 1310661923 563473941 2513067089 396699090 2405290802 243864 199669594 2068809814 915642 122970132 164561543 173391779 798436253 305826 38272824
524288 40 3536033387968 1750242924 1177638778 1453434761 620816368 2761088265 408642318 2690674624 275602 229839105 2298455071 1036160 140468165 169116733 198387090 983881161 268648 36270348
524288 44 4091457221495 2020300338 1355288034 1598459126 672166285 3018920052 441142948 2960087587 302323 257163850 2520800800 1168419 158225982 185088344 215193115 1166007056 277696 34460422
524288 48 4663577869715 2327244536 1547480918 1741230773 729930819 3274368298 488023125 3222419857 337689 293126961 2722789378 1330958 179209007 211013798 236671331 1364856153 284727 33656016
524288 52 5305317578396 2631352135 1738170001 1873812102 789658414 3541124600 522694589 3503984560 376169 324372224 2948950183 1404533 195806247 221681502 257785794 1569822314 264641 31203975
524288 56 5988141959408 2938542902 1935525802 2003624628 844187908 3804181103 555358456 3792108680 418631 363694919 3172633234 1626853 211951658 229640181 278317436 1781819980 255490 29231176
524288 60 6697580894120 3251841339 2130054750 2141759388 895412243 4054267485 593586808 4051049774 478746 394386242 3379393100 1809048 232946398 259003716 293987405 1988244568 251645 26889023
524288 64 7465870371818 3575654273 2342422792 2295352878 961244724 4334598296 648222737 4316468084 556711 417136866 3597908280 2396496 254437245 285059443 312032526 2211996034 201004 24971430
1048576 1 48586773292 13909533 8511104 15858332 206437 62202352 4214861 65017720 48636 5008308 57674189 6360 3143534 3936223 25968 50075 10 818115
1048576 4 226073022348 87293540 60189616 94995467 42575526 292282289 46126119 271642289 18527 20650458 238943752 46419 11290870 11969068 15340932 18881335 4479 4279645
1048576 8 485709703948 188690541 128974160 222902269 104741178 553921542 72837945 534162314 42411 41993505 474307851 119058 23160896 26369554 29636276 54769613 12626 8611118
1048576 12 766470601570 308208433 207462089 367955652 165128866 802950999 83768278 800815119 59972 64669580 712311368 238925 33732742 37266285 42865295 108475669 31702 13141867
1048576 16 1073569983897 455018296 306429062 527567969 234681653 1089031739 130521252 1070131235 84879 87247265 947099676 306071 46161531 52928455 62766570 181081110 62559 17959888
1048576 20 1386664489040 608381855 410955834 679246882 298084054 1371430552 180508120 1329670340 109839 106840413 1174553783 418042 58706198 76277328 80837839 267388996 102534 23249404
1048576 24 1730074285196 793710759 532955191 837040066 365589494 1662653174 232445049 1604317639 140052 132208682 1405099103 564068 71172238 91576807 102174885 373563826 157122 28406558
1048576 28 2082470577393 984799051 662050976 987120729 430685600 1946619485 282632012 1872613807 163818 153332291 1632860882 718836 86341274 114734163 122324868 493772812 253742 34184766
1048576 32 2476488671108 1204549022 813293233 1149601832 506757967 2254850704 360410303 2140799153 214916 174966925 1854696291 779824 102492051 140765263 149041578 630050760 322302 39199595
1048576 36 2992066140616 1452014834 976064533 1292611155 553881170 2501157447 375284546 2412160170 254684 198888075 2080438628 1002888 120073386 154748860 169427559 793013497 295506 38256438
1048576 40 3526638142336 1724099757 1148542098 1450374624 611526019 2755910184 403440796 2685960075 293416 226561803 2302030815 1128644 140315549 167452047 191234574 969423896 264078 37088904
1048576 44 4080455196178 2006731929 1334880532 1577205342 662474688 3017555407 437144919 2963894467 336783 258142005 2524885616 1265078 156794898 179099405 213497705 1157560726 306838 35644635
1048576 48 4650366695411 2293270723 1521870018 1710337867 720085481 3263262594 454353443 3241043608 359498 289110435 2746352531 1456686 173804064 190447924 232259183 1354329675 351923 32090350
1048576 52 5288809347276 2604811892 1721776496 1865217498 773948063 3520303697 497212322 3504270043 411462 321016278 2955621797 1595380 193556849 216317349 251320420 1563111822 260868 30887298
