# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
1048576 20 2086515923 1279622 940721 1674642 599637 130125 17174 14999 1 1115 9784 114 336 324 31924 148668 0 0
1048576 24 2552888813 1554346 1207293 1932896 732466 226612 41661 34374 48 2895 21563 193 638 359 30132 45956 0 0
1048576 28 3302846028 1612997 1429872 2325222 971025 418170 125474 126369 112 8072 76494 494 988 365 12616 22514 0 172
1048576 32 4129577599 1447297 1629835 2565990 1273516 659253 273926 443997 94 29737 321984 687 842 689 11034 24429 6 157
1048576 36 4926471025 1249051 1491815 2753700 1376849 747156 394264 537030 240 42421 413571 1174 1646 877 6535 20468 10 215
1048576 40 5772122274 1190574 1687632 2874502 1510874 789286 491908 766294 158 71805 715691 1339 1946 1159 6099 24010 2 183
1048576 44 6597453200 1159197 1465984 2999912 1642401 867420 561557 861420 222 112634 1177555 1520 2533 1852 4070 17914 9 436
1048576 48 7394835953 1233521 1543444 3033264 1729343 917654 610222 1001228 190 156238 1560352 2277 3804 2717 3776 15414 8 386
1048576 52 8264489255 1427828 1636850 3204270 1815863 1078256 691334 1293716 448 218868 2270237 2812 6362 10928 4140 13841 7 507
1048576 56 9232730605 1239368 1378208 2973152 1700973 1299478 793038 1277415 689 249576 2565205 2884 8713 19839 3475 8942 17 602
1048576 60 10049043370 1204183 1227320 2934313 1722946 1430832 851125 1242438 1640 258124 2457238 3157 12045 49413 10318 35410 20 802
1048576 64 11119658014 1109168 1054211 2503710 1493219 2024934 788750 1398874 902 221277 1825708 3414 25425 143244 31740 85856 38 2621
2097152 1 180481460 27559 22603 149071 2652 300 181 56 0 2 0 0 4 0 35 87 0 0
2097152 4 762540343 124282 123752 438783 220055 85652 379 868 0 26 594 0 2 5 402 2738 0 0
2097152 8 1582710146 285930 301301 791472 469720 374732 113879 11679 1 230 2961 15 10 6 617 490 0 8
2097152 12 2440630464 416735 449714 1141771 560036 235781 149974 112323 1 4027 39501 59 57 101 863 1024 0 8
2097152 16 3347900182 590620 642804 1441716 700000 446289 306894 534588 23 33961 350250 251 299 437 1022 1193 2 15
2097152 20 4287883164 545265 683075 1672711 837073 768356 319883 754355 317 115470 1312661 805 570 814 1088 1497 6 47
2097152 24 5393873726 942880 944311 2127147 1054415 1672722 398129 1734964 489 213997 2823288 1379 1907 1782 2153 2681 55 160
2097152 28 6600387574 1137277 1157097 2405592 1209500 2632319 490009 2526949 1155 271729 3852797 1430 3158 2786 1920 3423 117 246
2097152 32 8132551054 1210548 1081150 2444349 1313886 3722693 567510 3592906 956 332688 3997855 2248 6694 3460 7789 8179 173 535
2097152 36 9765376775 1524616 1373707 2837318 1522502 4924488 570861 4936876 680 466317 5102793 3146 9400 4482 5310 5423 180 768
2097152 40 11476742618 1502158 1137258 2658290 1480333 6196037 601955 6089191 1509 505741 5483300 5693 13824 5019 92200 177122 192 542
2097152 44 13014393175 1812099 1304382 3152901 1751419 7182118 674377 7200564 1448 584614 6519752 5130 17140 7226 106254 255102 209 675
2097152 48 14832705004 2098622 1315092 3420042 1900044 8698037 774447 8685227 934 635174 7717507 4519 22440 28267 177090 449141 202 630
2097152 52 16691722811 2073781 876760 2719676 1592630 11123095 799474 10134893 1224 684616 8825798 7460 26643 30693 454382 2061520 193 994
2097152 56 18525927467 2351538 1062769 3280400 1777678 12313861 783667 11558524 1039 742354 10029246 8607 30121 59572 535971 2647713 236 1252
2097152 60 20316818290 3109672 1348378 3554066 1767687 14777738 978100 13236874 1338 842553 11278109 9497 47685 276635 573680 3301136 276 1948
2097152 64 22298076388 4414485 1876280 3717049 1780469 17377662 1119364 15632821 2021 956341 12573789 7848 111209 534617 632055 4231309 475 3414
4194304 1 357393423 35741 27921 133934 24578 712 214 684 0 15 36 0 2 0 92 221 0 0
4194304 4 1522118988 183137 203143 479695 235205 287083 264487 135567 4 12285 99921 67 30 187 931 5053 0 13
4194304 8 3163312572 382420 429606 1017920 560583 876284 408022 557060 442 52873 627077 762 614 228 1429 1284 5 17
4194304 12 4887673763 739069 650103 1608523 771004 2247994 231536 2234186 276 181876 1822673 1053 3860 965 2213 1729 56 65
4194304 16 6718227400 996929 776322 2137774 1036009 4929682 318465 5062906 547 387168 4344405 4203 11434 2173 68760 15694 288 138
4194304 20 8598818494 1530808 1073485 2681373 1256726 7889452 358119 8235746 622 605932 7344010 5725 14872 3715 242936 276467 480 149
4194304 24 10622591071 1757275 1077468 3015229 1548748 10871943 543151 11364254 842 823458 10276447 6176 16276 4336 480276 1275564 1415 1594
4194304 28 13043659281 2537633 1424337 3363409 1684233 12952955 609274 13581492 1066 964573 12371398 4201 16810 40797 520733 1963494 1255 6080
4194304 32 15975244382 3853255 1994064 4236424 1959015 15734040 882502 16191103 1461 1132134 14722198 5677 20379 20890 599564 2673858 1432 15892
4194304 36 19265614308 5258435 2725121 5811834 2306138 18440007 930463 19634162 1847 1336994 18024868 6749 25257 38999 577999 2981870 1425 18451
4194304 40 22464841888 6583801 3619455 7200934 2674075 20935149 903444 22849420 1730 1541563 21076565 6988 25812 32858 604765 3370228 1568 18779
4194304 44 25739885372 7622364 4319617 8228640 3340907 22239160 1163940 25237496 2256 1739056 24120624 7485 29584 99224 645482 3703860 1605 18097
4194304 48 29454123030 8096759 4507266 8530932 3843585 22924115 1462431 26715671 2527 1975903 26709826 9152 38176 152987 648459 3990864 2008 15300
4194304 52 32922501402 8612265 4747779 8335265 3931144 24237593 1389639 27538932 2893 2274964 28561064 10105 34022 120370 675171 4470094 1366 13180
4194304 56 36968910516 8955817 4602394 7500936 3818205 27697180 1725494 27878823 2701 2523442 28110755 11425 170265 263942 734940 4982414 1205 13364
4194304 60 41033593901 9537795 4907334 8005652 3914892 31051994 1744855 31381119 2505 2635521 28458066 16146 146967 301942 820791 5629421 1043 10878
4194304 64 44991622088 10646634 5429442 7924641 3838785 34330428 1973855 34466048 3953 2619389 30071873 11728 384668 629852 995448 6825492 871 10744
8388608 1 712336169 70280 58294 188409 18117 7566 488 22487 14 6583 15486 11 41 3 172 286 0 1
8388608 4 3054003255 390063 312728 674200 329068 1835046 399138 1429102 196 108611 1231028 1756 8525 12713 83563 122485 10 844
8388608 8 6350369212 1286494 790384 1574375 830520 6793458 753485 6526913 237 470811 5816640 2308 16578 121350 176820 358806 149 7453
8388608 12 9825265201 2216210 1372918 4333223 1535048 11532472 461871 12526784 589 899239 11444766 2134 19714 188501 217183 608433 595 11099
8388608 16 13437427269 3152808 1834747 5685471 2564549 14540765 912494 16914816 825 1297496 16776880 3376 37865 432477 298612 980930 1094 15466
8388608 20 17269415232 4087532 2225216 6166699 2944562 18682476 1184409 19737740 1687 1536406 20739608 3736 37086 357206 409847 1420905 1779 21005
8388608 24 21154339517 5207281 2822018 6874968 3361697 24356904 1720501 24265564 3538 1835638 23530872 6085 64152 546922 526696 1915088 2888 31859
8388608 28 25864392645 6368659 3399536 7414091 3752200 29804168 2245295 30072555 2772 2254192 26942551 8143 101039 713560 802843 2951842 3307 33666
8388608 32 31640885567 7798488 3940211 8622057 3956507 34426461 2269402 35528785 3947 2615694 31846135 11200 149431 1019822 1055143 4449770 2963 36658
8388608 36 37709997329 9688010 5046558 10607594 4521125 38927206 2579100 40323421 3900 2951934 37570135 15520 164462 821416 1144013 5669795 3267 37139
8388608 40 43786167858 11766544 6108052 12057101 5141569 42924272 2544267 45393024 2695 3290442 41949030 17172 258756 789878 1240664 6832978 3996 41975
8388608 44 50530151743 13832040 7200433 12656493 5653112 46476684 3155822 48905200 2685 3803543 45978578 19077 406965 1112390 1304463 7687281 3531 44795
8388608 48 58032037979 14850512 7601334 12914064 6172110 50539236 3644364 51853170 4593 4039113 48788372 21840 521572 1307969 1399512 8530477 3425 57402
8388608 52 65561479425 16460255 8459866 13311495 6489320 55763893 3472120 56907122 5357 4220454 51702028 19876 502029 1108388 1614365 10059198 3546 40220
8388608 56 73491419700 19093186 9529120 14567210 6752638 61577211 3572490 63592173 5370 4553352 56619159 20986 543973 1279258 1954846 12657519 3732 61006
8388608 60 81471411943 22504079 11479105 16464608 7139707 66681070 3630435 69250745 6077 4978487 62374433 25022 546212 1256305 2108650 14906443 4009 66705
8388608 64 90520514741 25292927 13451490 18037066 7809030 69865954 3314536 74426453 7672 5372054 68229829 30140 475224 692664 2180832 16624343 4286 61673
16777216 1 1428431518 173698 103454 221454 17149 1078293 592 1172200 60 85644 1070666 1865 1237 116 2375 2082 0 55
16777216 4 6132885862 987205 665312 1483738 719719 6044396 1473173 4999641 702 360470 4361018 1123 76868 856790 112198 142426 49 10404
16777216 8 12744892224 2625089 1410189 3611529 1750002 17711025 2718358 16333456 1534 1171468 14766867 3931 163628 1787511 361917 700798 290 28809
16777216 12 19651109610 4374325 2352803 7418280 3299636 24462076 2897639 25097387 1976 1876312 24203318 3255 187289 2345098 445796 1265017 850 40244
16777216 16 26938104370 6021195 3107360 8956117 4412282 33461903 4156759 32013433 2864 2363983 30272496 5245 241743 2857073 700532 2000208 1954 58295
16777216 20 34440282835 8111732 4082219 10307904 4808766 43628184 4976397 42005250 2968 3050473 37915393 11011 299344 3573527 1119333 3600597 2786 75689
16777216 24 42336579812 11163125 5890824 13780533 6078786 52509897 5734978 52209057 2975 3924689 47560184 12588 539326 3788623 1414826 5360180 4570 100027
16777216 28 51143800256 13773971 7380159 16004965 7208900 60813046 6894100 59775070 4150 4446990 55189613 15554 778213 4420331 1525823 6677596 7065 125921
16777216 32 61814961760 17250758 9215385 18046013 8284442 69467675 6961324 69316976 4756 4989242 63879992 15790 740640 4143325 1925334 8776512 7585 186359
16777216 36 74080338211 20297183 10800146 20321574 9256202 78429328 8632427 77228167 5841 5679789 70857739 17297 847184 5395903 2229963 10865820 6793 202222
16777216 40 86668805867 24210688 13129976 22757457 10208929 87761971 8729523 87467157 7557 6540976 79851453 26962 870867 4877178 2583386 13334508 8071 213778
16777216 44 100372565027 27909441 14822312 24996962 10942599 96285644 8964685 96159846 9088 6892303 88296270 33746 894435 5097288 2835894 15953628 8327 215304
16777216 48 114980206580 32519212 17070328 27040039 11915032 105255238 9629154 105585113 9725 7519120 95663780 32467 952411 6186764 3211260 19428354 10598 213620
16777216 52 130738634814 36646609 19519374 29069852 12734625 114231772 10191811 114960116 11301 8504548 104813990 43709 953934 5993808 3374192 22310573 9096 203384
16777216 56 147052471397 41356445 21966227 31104156 14015081 122860959 9026429 125440102 13408 9171310 114833800 43547 814776 3551770 3816254 25543857 8694 169834
16777216 60 163370913600 45730794 24100910 33239569 14569322 132135358 8071238 135838970 13809 9556038 123440832 51095 831411 3137268 4023814 28946486 8626 121269
16777216 64 182254450182 51166578 27296188 34998408 15480418 142517905 6442227 150611449 14647 10838987 135977019 57636 791969 609331 4516831 33192778 6512 107691
33554432 1 2888079636 571884 170874 714448 46588 4270305 3658 4609078 16 328014 4252240 2162 917 600 3496 3843 1 182
33554432 4 12791098559 3392407 2119494 4069989 1724009 17755848 4164114 15104340 989 1094510 14042278 3886 378125 2724123 434988 534748 119 138087
33554432 8 26356627011 6856942 3811926 9276926 4228778 36712380 6493248 33262530 3697 2411466 30173750 6095 521210 3809391 991077 1672311 640 217436
33554432 12 40273228327 10014305 5253736 14328764 6192693 51556132 6977951 48951575 2782 3646651 44866304 10408 758200 5525095 1179276 2905370 1884 266110
33554432 16 55920528489 15114635 8396725 21302754 8496565 69774950 9762242 66610372 3881 4968120 61038217 15951 1668241 6808646 1923495 5533616 3387 370186
33554432 20 70605528254 18958315 10079797 25142212 10375093 87489928 10286668 84963086 6522 6310372 77529755 20647 1566629 7011652 2280761 7889897 5935 357188
33554432 24 87649738130 25653982 14081876 31646169 12976252 106104955 12352303 103225751 6816 7794264 93805181 23403 1415441 7461224 3105455 11497487 9566 527639
33554432 28 104076969542 31399673 17234156 35583745 15050718 124171724 13953084 121499197 9939 9085994 110969444 29299 1376341 8148794 3671026 15133837 13335 494416
33554432 32 125749098237 38285552 21218568 43100015 18131574 142944950 15484162 140519126 14241 10258752 127411118 46132 1743119 7979448 4539243 19883356 17292 582623
33554432 36 150061490808 45493442 25151415 48841727 20279531 161262814 17365030 158614311 13851 11551902 143872603 56760 2106059 8553153 5232550 24849873 16955 561705
33554432 40 176040923310 52901578 28914878 53906401 22211615 178745707 17117471 178159401 15742 12859745 161648500 67638 2423730 7976802 5790435 30079315 17522 499631
33554432 44 203972424263 60908283 33464167 59289469 24386104 196734144 19003002 195963569 18784 14248728 177626154 66446 2550369 8813238 6268962 35316186 19831 511634
33554432 48 232834258644 71209980 39027788 65712687 26518195 214844992 18308248 216251460 19795 15794270 195527944 77019 2237905 7680621 6942053 41742500 21168 560074
33554432 52 264473189587 81072081 45018918 71199012 28943262 233609080 18771469 236627512 23247 17121070 213979714 86826 2028648 6929985 7753282 48688119 25245 480182
33554432 56 297917044262 87997910 48024403 73166153 29920288 252943503 17712957 258621770 25047 18568318 232892118 107567 2444776 4891959 8212202 55130340 14595 331373
33554432 60 331578047768 95466936 51526316 73879963 31201693 269169312 15697220 279332189 28924 20142175 253057221 111258 2165428 3365570 8688824 60953308 13296 270692
33554432 64 366862161380 103928886 55552946 73522418 31536867 287107988 13417286 301569037 38909 21906912 272859474 132638 2096055 497128 9166244 67165998 11247 197831
